Type,Entry Price,Exit Price,Profit Factor,Capital,Open Position Date,Close Position Date
Long,49.4041642733,50.6652604385,1.0255261106781144,14990.313143058353,2019-04-25 00:00:00+00:00,2019-05-01 00:00:00+00:00
Long,50.1742993361,44.1029467655,0.8789947712088585,13176.40687153172,2019-05-06 00:00:00+00:00,2019-06-05 00:00:00+00:00
Short,45.9415762433,46.567338444,0.9865622081568497,5865.437822365883,2019-06-07 00:00:00+00:00,2019-06-14 00:00:00+00:00
Short,47.94691457,47.2510863313,1.0147261849986096,5951.813344835885,2019-06-18 00:00:00+00:00,2019-06-25 00:00:00+00:00
Long,47.2510863313,48.9809926469,1.036610932148116,13658.807409461338,2019-06-25 00:00:00+00:00,2019-07-02 00:00:00+00:00
Long,48.3262376029,49.5801780746,1.0259474052584792,14013.21802066215,2019-07-08 00:00:00+00:00,2019-07-15 00:00:00+00:00
Long,49.1307890038,50.4572115838,1.0269977870678488,14391.54389691933,2019-07-17 00:00:00+00:00,2019-07-23 00:00:00+00:00
Long,50.017486794,50.6601614867,1.0128490000976438,14576.46084585609,2019-07-25 00:00:00+00:00,2019-07-29 00:00:00+00:00
Long,50.3581527026,50.6820442387,1.0064317596797643,14670.213138998131,2019-08-01 00:00:00+00:00,2019-08-13 00:00:00+00:00
Long,49.1734912638,51.0167392717,1.0374845869293998,15220.12001867973,2019-08-14 00:00:00+00:00,2019-08-19 00:00:00+00:00
Long,49.1468126742,51.7273598853,1.0525069088041732,16019.281472489118,2019-08-23 00:00:00+00:00,2019-09-05 00:00:00+00:00
Short,52.5568214889,53.0540133857,0.9906285714299229,5896.036351212324,2019-09-10 00:00:00+00:00,2019-09-13 00:00:00+00:00
Long,53.0540133857,54.0289945689,1.018377142858391,16313.670096597825,2019-09-13 00:00:00+00:00,2019-09-18 00:00:00+00:00
Long,53.5900105038,54.320033728,1.01362237509075,16535.901029760433,2019-09-19 00:00:00+00:00,2019-09-30 00:00:00+00:00
Long,53.1049452386,55.0573329312,1.036764705882436,17143.838567620645,2019-10-02 00:00:00+00:00,2019-10-04 00:00:00+00:00
Long,54.42432276,55.8043334396,1.0253565062386822,17578.54641721548,2019-10-08 00:00:00+00:00,2019-10-10 00:00:00+00:00
Short,57.2886331513,56.8423731073,1.0078508341507417,5942.325154752436,2019-10-11 00:00:00+00:00,2019-10-16 00:00:00+00:00
Short,58.3315234715,59.0057641902,0.9885733075750592,5874.424032920091,2019-10-21 00:00:00+00:00,2019-10-29 00:00:00+00:00
Long,59.0057641902,62.044698077,1.0515023223325142,18483.882380931973,2019-10-29 00:00:00+00:00,2019-11-01 00:00:00+00:00
Short,62.044698077,63.8878314701,0.9711504781006286,5704.94970813617,2019-11-01 00:00:00+00:00,2019-11-14 00:00:00+00:00
Long,64.0216203344,65.8508789875,1.0285725141529587,19012.013371862777,2019-11-20 00:00:00+00:00,2019-12-06 00:00:00+00:00
Long,64.9289520865,66.0333183479,1.0170088416016438,19335.385695833127,2019-12-09 00:00:00+00:00,2019-12-12 00:00:00+00:00
Short,66.9309200008,72.5841076469,0.9221153523908971,5260.62171049033,2019-12-13 00:00:00+00:00,2020-01-07 00:00:00+00:00
Short,75.3182655273,76.0601855928,0.9902456185227843,5209.307599518884,2020-01-09 00:00:00+00:00,2020-01-14 00:00:00+00:00
Long,75.1528538406,79.108139173,1.0526298753842296,20353.00463551084,2020-01-27 00:00:00+00:00,2020-02-06 00:00:00+00:00
Long,78.0353957342,79.7837124152,1.022404149611223,20808.99639640274,2020-02-07 00:00:00+00:00,2020-02-12 00:00:00+00:00
Long,77.7842428497,64.000094736,0.8227899686529743,17121.433492696066,2020-02-18 00:00:00+00:00,2020-04-06 00:00:00+00:00
Short,66.6286657012,68.9573162317,0.9662305516259418,5033.392155472342,2020-04-13 00:00:00+00:00,2020-04-17 00:00:00+00:00
Long,67.5259886281,71.6395315024,1.0609179214976827,18164.43563413192,2020-04-20 00:00:00+00:00,2020-04-30 00:00:00+00:00
Short,74.063278756,75.2150324173,0.9846871878627937,4956.316766982706,2020-05-07 00:00:00+00:00,2020-05-13 00:00:00+00:00
Long,75.2150324173,77.0021992854,1.0237607671054987,18596.03655883735,2020-05-13 00:00:00+00:00,2020-05-18 00:00:00+00:00
Long,77.4349332603,78.6866835154,1.016165188015236,18896.64498614916,2020-05-26 00:00:00+00:00,2020-06-01 00:00:00+00:00
Short,79.0509623982,78.8015902771,1.0031645569616436,4972.001313711772,2020-06-02 00:00:00+00:00,2020-06-04 00:00:00+00:00
Long,78.8015902771,81.0459393672,1.0284810126573323,19434.84057118079,2020-06-04 00:00:00+00:00,2020-06-05 00:00:00+00:00
Short,81.5251250118,82.1216622427,0.992735933313953,4935.884364605857,2020-06-08 00:00:00+00:00,2020-06-11 00:00:00+00:00
